seed_term,sponsor,total_trials_since_2020,active_trials_since_2020,early_phase_trials_since_2020,active_early_trials_since_2020,total_trials_since_2020_score,active_trials_since_2020_score,early_phase_trials_since_2020_score,active_early_trials_since_2020_score,trial_activity_score,sponsor_total_active_early,therapeutic_focus_score,activity_trajectory_score,start_slope,starts_early_period,starts_recent_period,effective_indication_breadth,breadth_score,prospect_score
kidney diseases,"Biocity Biopharmaceutics Co., Ltd.",2,2,1,1,0.4,0.6666666666666666,0.25,0.5,0.4825,4,0.25,0.6200000000000001,-3.583229404124382e-18,1.0,1.0,3.0,1.0,51.525
kidney diseases,Aligos Therapeutics,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.88,0.03333333333333333,0.0,1.0,1.7999999999999998,0.7776070961516035,51.501070961516035
kidney diseases,PT. Prodia Stem Cell Indonesia,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,8,0.125,0.88,0.03333333333333333,0.0,1.0,3.0,1.0,51.225
kidney diseases,"Alexion Pharmaceuticals, Inc.",11,5,5,1,1.0,1.0,1.0,0.5,0.675,8,0.125,0.2541176470588235,-0.18333333333333338,6.0,5.0,2.6666666666666665,0.9812671085154541,51.14502402633102
kidney diseases,"Nanjing Immunophage Biotech Co., Ltd",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,51.02213093335502
kidney diseases,Resverlogix Corp,2,1,2,1,0.4,0.3333333333333333,0.5,0.5,0.47000000000000003,2,0.5,0.45999999999999996,-0.03333333333333334,1.0,1.0,2.0,0.8297130933355026,50.99713093335503
kidney diseases,"Nuvectis Pharma, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.72,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,50.7599067751318
kidney diseases,EicOsis Human Health Inc.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,50.62657344179846
kidney diseases,"Imbioray (Hangzhou) Biomedicine Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,50.62657344179846
kidney diseases,"Zhejiang Haichang Biotech Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,50.62657344179846
kidney diseases,Aurigene Discovery Technologies Limited,3,1,3,1,0.6,0.3333333333333333,0.75,0.5,0.5175,4,0.25,0.7247058823529412,-0.03333333333333333,0.0,3.0,1.0,0.5234906775131802,50.60402442219062
kidney diseases,Gan & Lee Pharmaceuticals.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,11,0.09090909090909091,0.88,0.016666666666666666,0.0,1.0,2.9411764705882346,1.0,50.543181818181814
kidney diseases,Jiangsu Renocell Biotech Company,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.72,-0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,50.488797600021684
kidney diseases,"ModeX Therapeutics, An OPKO Health Company",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.8,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,50.42213093335503
kidney diseases,"Wuhan Createrna Science and Technology Co., Ltd",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.8,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,50.42213093335503
kidney diseases,"23andMe, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,1,1.0,0.1999999999999999,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,50.359906775131805
kidney diseases,"Medicenna Therapeutics, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,1,1.0,0.1999999999999999,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,50.359906775131805
kidney diseases,"Nimbus Saturn, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,1,1.0,0.1999999999999999,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,50.359906775131805
kidney diseases,"Simcha IL-18, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,1,1.0,0.1999999999999999,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,50.359906775131805
kidney diseases,"Deciphera Pharmaceuticals, LLC",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,6,0.16666666666666666,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,50.35546426668836
kidney diseases,Exelixis,3,2,2,1,0.6,0.6666666666666666,0.5,0.5,0.53,9,0.1111111111111111,0.6553846153846153,-0.01666666666666667,1.0,2.0,2.0,0.8297130933355026,50.127045463269546
kidney diseases,Autolus Limited,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.88,0.03333333333333333,0.0,1.0,1.6,0.7216379836168889,49.94137983616889
kidney diseases,Bioray Laboratories,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.8,-1.791614702062191e-18,0.0,1.0,1.7999999999999998,0.7776070961516035,49.901070961516034
kidney diseases,"Nanjing IASO Biotechnology Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,8,0.125,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,49.52213093335502
kidney diseases,Curocell Inc.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.5,,,,2.0,0.8297130933355026,49.42213093335502
kidney diseases,"YolTech Therapeutics Co., Ltd",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.5,,,,2.0,0.8297130933355026,49.42213093335502
kidney diseases,"Kite, A Gilead Company",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.88,0.016666666666666666,0.0,1.0,1.7999999999999998,0.7776070961516035,49.35821381865889
kidney diseases,"Beijing QL Biopharmaceutical Co.,Ltd",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.88,0.03333333333333333,0.0,1.0,1.3846153846153844,0.6563298879113609,49.28829887911361
kidney diseases,"Aptabio Therapeutics, Inc.",3,1,3,1,0.6,0.3333333333333333,0.75,0.5,0.5175,3,0.3333333333333333,0.41538461538461535,-0.06666666666666667,1.0,2.0,2.0,0.8297130933355026,49.146489907714
kidney diseases,"Arsenal Biosciences, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,49.02657344179847
kidney diseases,"Jiangsu Topcel-KH Pharmaceutical Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,48.959906775131806
kidney diseases,PYC Therapeutics,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,48.959906775131806
kidney diseases,LG Chem,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.8,-1.791614702062191e-18,0.0,1.0,1.7999999999999998,0.7776070961516035,48.901070961516034
kidney diseases,"Tizona Therapeutics, Inc",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,1,1.0,0.12,-0.06666666666666667,1.0,0.0,1.0,0.5234906775131802,48.7599067751318
kidney diseases,Shanghai JMT-Bio Inc.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,17,0.058823529411764705,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,48.19860152159032
kidney diseases,"Alpine Immune Sciences, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.36000000000000004,-0.016666666666666666,1.0,0.0,2.6666666666666665,0.9812671085154541,48.137671085154544
kidney diseases,Hansa Biopharma AB,3,1,1,1,0.6,0.3333333333333333,0.25,0.5,0.4425,1,1.0,0.03529411764705883,-0.08333333333333336,3.0,0.0,1.0,0.5234906775131802,48.065789128072986
kidney diseases,"Henan Genuine Biotech Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,47.959906775131806
kidney diseases,"Beijing Immunochina Medical Science & Technology Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.8,-1.791614702062191e-18,0.0,1.0,1.7999999999999998,0.7776070961516035,47.758213818658895
kidney diseases,Cabaletta Bio,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.8,-1.791614702062191e-18,0.0,1.0,1.3846153846153844,0.6563298879113609,47.68829887911361
kidney diseases,Grit Biotechnology,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,15,0.06666666666666667,0.88,0.03333333333333333,0.0,1.0,1.6842105263157894,0.7457113333721297,47.51544666705463
kidney diseases,"Neonc Technologies, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.72,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,47.42657344179847
kidney diseases,"Hrain Biotechnology Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,6,0.16666666666666666,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,47.293240108465135
kidney diseases,"Jiangsu vcare pharmaceutical technology co., LTD",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,46.81704963227466
kidney diseases,Longbio Pharma,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,46.81704963227466
kidney diseases,Amylyx Pharmaceuticals Inc.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.36000000000000004,-0.016666666666666666,1.0,0.0,2.0,0.8297130933355026,46.62213093335503
kidney diseases,Bio-Thera Solutions,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,8,0.125,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,46.459906775131806
kidney diseases,"Norroy Bioscience Co., LTD",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.5,,,,1.0,0.5234906775131802,46.359906775131805
kidney diseases,MacroGenics,2,1,2,1,0.4,0.3333333333333333,0.5,0.5,0.47000000000000003,4,0.25,0.45999999999999996,-0.03333333333333334,1.0,1.0,2.0,0.8297130933355026,45.997130933355024
kidney diseases,"EMD Serono Research & Development Institute, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,10,0.1,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,45.959906775131806
kidney diseases,"InventisBio Co., Ltd",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,11,0.09090909090909091,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,45.77808859331362
kidney diseases,"Kura Oncology, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.72,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,45.7599067751318
kidney diseases,"BioRay Pharmaceutical Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,6,0.16666666666666666,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,45.69324010846514
kidney diseases,"Kira Pharmacenticals (US), LLC.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.5,,,,1.7999999999999998,0.7776070961516035,45.567737628182705
kidney diseases,Huahui Health,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.5,,,,1.6,0.7216379836168889,45.008046502835555
kidney diseases,Innovent Biologics (Suzhou) Co. Ltd.,2,1,2,1,0.4,0.3333333333333333,0.5,0.5,0.47000000000000003,39,0.02564102564102564,0.54,-0.01666666666666667,1.0,1.0,3.266666666666667,1.0,44.812820512820515
kidney diseases,"Ono Pharmaceutical Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,24,0.041666666666666664,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,44.793240108465135
kidney diseases,"OPKO Health, Inc.",2,1,1,1,0.4,0.3333333333333333,0.25,0.5,0.4325,2,0.5,0.36000000000000004,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,44.05990677513181
kidney diseases,Molecure S.A.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.36000000000000004,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,43.55990677513181
kidney diseases,Salubris Biotherapeutics Inc,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.28,-0.03333333333333333,1.0,0.0,3.0,1.0,43.39166666666666
kidney diseases,"Shenzhen Fosun Kairos Biotechnology Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.5,,,,1.0,0.5234906775131802,43.02657344179847
kidney diseases,iCell Gene Therapeutics,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.5,,,,1.7999999999999998,0.7776070961516035,42.90107096151603
kidney diseases,Luminary Therapeutics,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,6,0.16666666666666666,0.5,,,,1.7999999999999998,0.7776070961516035,42.23440429484937
kidney diseases,"Dicerna Pharmaceuticals, Inc., a Novo Nordisk company",4,1,3,1,0.8,0.3333333333333333,0.75,0.5,0.5275,2,0.5,0.02307692307692306,-0.20000000000000007,4.0,0.0,1.0,0.5234906775131802,42.07144523667027
kidney diseases,"Werewolf Therapeutics, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,2,0.5,0.28,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,41.959906775131806
kidney diseases,"NGM Biopharmaceuticals, Inc",3,1,3,1,0.6,0.3333333333333333,0.75,0.5,0.5175,2,0.5,0.03529411764705883,-0.1166666666666667,3.0,0.0,1.0,0.5234906775131802,41.815789128072986
kidney diseases,Nanjing Chia-tai Tianqing Pharmaceutical,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.5,,,,1.7999999999999998,0.7776070961516035,41.758213818658895
kidney diseases,"Tango Therapeutics, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.36000000000000004,-0.016666666666666666,1.0,0.0,2.0,0.8297130933355026,41.62213093335503
kidney diseases,Debiopharm International SA,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,5,0.2,0.5,,,,1.0,0.5234906775131802,40.3599067751318
kidney diseases,Beijing Scitech-Mq Pharmaceuticals Limited,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.36000000000000004,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,40.22657344179847
kidney diseases,Miltenyi Biomedicine GmbH,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,10,0.1,0.5,,,,1.4705882352941173,0.6830792089404902,39.95579208940491
kidney diseases,"Qingdao Sino-Cell Biomedicine Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,6,0.16666666666666666,0.5,,,,1.0,0.5234906775131802,39.69324010846514
kidney diseases,Sinocelltech Ltd.,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,19,0.05263157894736842,0.5,,,,1.6,0.7216379836168889,39.39401141511626
kidney diseases,Sanofi,5,1,3,1,1.0,0.3333333333333333,0.75,0.5,0.5375,54,0.018518518518518517,0.08275862068965517,-0.18333333333333338,4.0,1.0,2.7777777777777777,1.0,38.90054278416347
kidney diseases,"Poseida Therapeutics, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.28,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,38.62657344179847
kidney diseases,Janux Therapeutics,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.36000000000000004,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,38.5599067751318
kidney diseases,SynAct Pharma Aps,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,3,0.3333333333333333,0.12,-0.06666666666666667,1.0,0.0,2.0,0.8297130933355026,38.4887976000217
kidney diseases,"3D Medicines (Sichuan) Co., Ltd.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,4,0.25,0.1999999999999999,-0.05000000000000002,1.0,0.0,2.0,0.8297130933355026,38.42213093335503
kidney diseases,"Kyowa Kirin Co., Ltd.",3,1,1,1,0.6,0.3333333333333333,0.25,0.5,0.4425,11,0.09090909090909091,0.18461538461538463,-0.10000000000000005,2.0,1.0,3.0,1.0,37.63548951048952
kidney diseases,Rocket Pharmaceuticals Inc.,2,2,1,1,0.4,0.6666666666666666,0.25,0.5,0.4825,4,0.25,0.059999999999999984,-0.13333333333333333,2.0,0.0,1.6,0.7216379836168889,37.54137983616889
kidney diseases,BeOne Medicines,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,32,0.03125,0.36000000000000004,-0.016666666666666666,1.0,0.0,2.0,0.8297130933355026,37.247130933355024
kidney diseases,"Taiho Oncology, Inc.",1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,9,0.1111111111111111,0.1999999999999999,-0.05000000000000002,1.0,0.0,2.0,0.8297130933355026,35.64435315557725
kidney diseases,"Xencor, Inc.",2,1,2,1,0.4,0.3333333333333333,0.5,0.5,0.47000000000000003,8,0.125,0.059999999999999984,-0.06666666666666667,2.0,0.0,1.7999999999999998,0.7776070961516035,34.97607096151604
kidney diseases,"Guangdong Raynovent Biotech Co., Ltd",3,0,3,0,0.6,0.0,0.75,0.0,0.1425,6,0.0,0.8047058823529412,-0.01666666666666667,0.0,3.0,2.6666666666666665,0.9812671085154541,33.031788732213364
kidney diseases,Daiichi Sankyo,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,30,0.03333333333333333,0.12,-0.06666666666666667,1.0,0.0,2.0,0.8297130933355026,32.48879760002169
kidney diseases,BeiGene,2,1,2,1,0.4,0.3333333333333333,0.5,0.5,0.47000000000000003,9,0.1111111111111111,0.059999999999999984,-0.08333333333333334,2.0,0.0,1.0,0.5234906775131802,32.15712899735403
kidney diseases,BicycleTx Limited,1,1,1,1,0.2,0.3333333333333333,0.25,0.5,0.4225,7,0.14285714285714285,0.12,-0.06666666666666667,1.0,0.0,1.0,0.5234906775131802,31.617049632274664
kidney diseases,Takeda,8,2,4,0,1.0,0.6666666666666666,1.0,0.0,0.3,26,0.0,0.41538461538461535,-0.08333333333333336,3.0,5.0,2.0,0.8297130933355026,31.60482324104733
kidney diseases,Shionogi,3,0,3,0,0.6,0.0,0.75,0.0,0.1425,8,0.0,0.7353846153846153,-1.433291761649753e-17,1.0,2.0,2.0,0.8297130933355026,30.129823241047337
kidney diseases,"Vincentage Pharma Co., Ltd",1,0,1,0,0.2,0.0,0.25,0.0,0.0475,2,0.0,0.88,0.016666666666666666,0.0,1.0,2.6666666666666665,0.9812671085154541,29.787671085154543
kidney diseases,Daewoong Pharmaceutical Co. LTD.,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,9,0.0,0.8,-1.791614702062191e-18,0.0,1.0,3.0,1.0,29.000000000000004
kidney diseases,Amgen,4,0,4,0,0.8,0.0,1.0,0.0,0.19,40,0.0,0.45999999999999996,-0.03333333333333334,2.0,2.0,3.169014084507042,1.0,28.700000000000003
kidney diseases,Zealand Pharma,1,0,1,0,0.2,0.0,0.25,0.0,0.0475,5,0.0,0.88,0.016666666666666666,0.0,1.0,1.7999999999999998,0.7776070961516035,27.751070961516035
kidney diseases,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",3,0,3,0,0.6,0.0,0.75,0.0,0.1425,42,0.0,0.54,-0.01666666666666667,1.0,1.0,2.5789473684210527,0.9629795950629878,27.554795950629877
kidney diseases,Biogen,3,2,1,0,0.6,0.6666666666666666,0.25,0.0,0.16749999999999998,10,0.0,0.6553846153846153,-0.01666666666666668,1.0,2.0,1.0,0.5234906775131802,26.717599082824105
kidney diseases,Ace Cells Lab Limited,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,1,0.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,25.834906775131806
kidney diseases,"Boryung Pharmaceutical Co., Ltd",3,2,0,0,0.6,0.6666666666666666,0.0,0.0,0.13,11,0.0,0.5753846153846153,-0.03333333333333335,1.0,2.0,1.6896551724137931,0.7472417035095585,25.480109342787895
kidney diseases,Alumis Inc,1,0,1,0,0.2,0.0,0.25,0.0,0.0475,2,0.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,25.209906775131802
kidney diseases,"BrightGene Bio-Medical Technology Co., Ltd.",1,0,1,0,0.2,0.0,0.25,0.0,0.0475,8,0.0,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,25.209906775131802
kidney diseases,BioMarin Pharmaceutical,1,0,1,0,0.2,0.0,0.25,0.0,0.0475,10,0.0,0.72,-0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,25.072130933355023
kidney diseases,"Tasly Pharmaceutical Group Co., Ltd",2,1,1,0,0.4,0.3333333333333333,0.25,0.0,0.1075,8,0.0,0.7000000000000001,-0.03333333333333333,0.0,2.0,1.0,0.5234906775131802,24.609906775131805
kidney diseases,Aurinia Pharmaceuticals Inc.,4,1,0,0,0.8,0.3333333333333333,0.0,0.0,0.09,1,0.0,0.72,-0.016666666666666666,1.0,3.0,1.0,0.5234906775131802,24.134906775131803
kidney diseases,AbbVie,4,0,3,0,0.8,0.0,0.75,0.0,0.1525,107,0.0,0.3,-0.13333333333333336,2.0,2.0,3.813559322033898,1.0,23.625
kidney diseases,"Ganzhou Hemay Pharmaceutical Co., Ltd",1,0,1,0,0.2,0.0,0.25,0.0,0.0475,6,0.0,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,23.609906775131805
kidney diseases,MBX Biosciences,1,0,1,0,0.2,0.0,0.25,0.0,0.0475,2,0.0,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,23.609906775131805
kidney diseases,"Madrigal Pharmaceuticals, Inc.",1,0,1,0,0.2,0.0,0.25,0.0,0.0475,2,0.0,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,23.609906775131805
kidney diseases,"Tourmaline Bio, Inc., a Novartis Company",1,0,1,0,0.2,0.0,0.25,0.0,0.0475,1,0.0,0.8,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,23.609906775131805
kidney diseases,Enyo Pharma,2,0,2,0,0.4,0.0,0.5,0.0,0.095,1,0.0,0.9400000000000001,0.01666666666666666,0.0,2.0,,0.0,23.550000000000004
kidney diseases,"Humacyte, Inc.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,1,0.0,0.72,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,22.634906775131803
kidney diseases,Prokidney,6,3,2,0,1.0,1.0,0.5,0.0,0.27499999999999997,0,0.0,0.44117647058823534,-0.13333333333333333,2.0,4.0,,0.0,22.573529411764707
kidney diseases,Akeso,1,0,1,0,0.2,0.0,0.25,0.0,0.0475,60,0.0,0.72,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,22.009906775131803
kidney diseases,BioPorto Diagnostics,2,2,0,0,0.4,0.6666666666666666,0.0,0.0,0.12,0,0.0,0.8,-1.791614702062191e-18,0.0,1.0,,0.0,22.000000000000004
kidney diseases,"Atea Pharmaceuticals, Inc.",2,0,2,0,0.4,0.0,0.5,0.0,0.095,2,0.0,0.54,-0.01666666666666667,1.0,1.0,1.0,0.5234906775131802,20.784906775131805
kidney diseases,Biocad,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,11,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,Chiesi Poland Sp. z o.o.,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,Devyser Inc.,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,Joined Bio,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,Nabiqasim Industries (Pvt) Ltd,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
kidney diseases,Nucleix Ltd.,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,OncoHost Ltd.,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,"Otsuka Pharmaceutical Co., Ltd.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,3,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,"Phraxis, Inc.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
kidney diseases,Rubix LS,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,Swedish Orphan Biovitrum,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,1,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
kidney diseases,Tingting Xu,1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.016666666666666666,0.0,1.0,,0.0,20.6
kidney diseases,"Transplant Genomics, Inc.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
kidney diseases,"True Bearing Diagnostics, Inc.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,0,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
kidney diseases,"Xuanzhu Biopharmaceutical Co., Ltd.",1,1,0,0,0.2,0.3333333333333333,0.0,0.0,0.06,5,0.0,0.88,0.03333333333333333,0.0,1.0,,0.0,20.6
