nct_id,Indication
NCT06377228,Lupus Nephritis
NCT06377228,"Scleroderma, Systemic"
NCT06525636,Familial Hypophosphatemic Rickets
NCT06525636,Bone Diseases
NCT06525636,Metabolic Diseases
NCT06525636,Musculoskeletal Diseases
NCT06525636,Rare Diseases
NCT06525636,Hypophosphatemia
NCT06525636,Kidney Diseases
NCT07614477,"Nephrosis, Lipoid"
NCT07614477,"Glomerulonephritis, IGA"
NCT07614477,"Glomerulosclerosis, Focal Segmental"
NCT04939116,Proteinuria
NCT04939116,"Renal Insufficiency, Chronic"
NCT05042206,"Renal Insufficiency, Chronic"
NCT06630247,Neoplasm Metastasis
NCT06630247,"Carcinoma, Renal Cell"
NCT06630247,"Carcinoma, Transitional Cell"
NCT07753993,"Renal Insufficiency, Chronic"
NCT05198284,Diabetic Nephropathies
NCT05198284,"Renal Insufficiency, Chronic"
NCT05718843,Renal Insufficiency
NCT06840548,"Carcinoma, Renal Cell"
NCT06597201,"Kidney Failure, Chronic"
NCT06597201,Malnutrition
NCT05650164,"Carcinoma, Renal Cell"
NCT07419841,"Carcinoma, Hepatocellular"
NCT07419841,Endometrial Neoplasms
NCT07419841,"Carcinoma, Renal Cell"
NCT07429045,Overweight
NCT07429045,Obesity
NCT05795595,"Carcinoma, Renal Cell"
NCT05795595,Uterine Cervical Neoplasms
NCT05795595,Esophageal Neoplasms
NCT05795595,"Mesothelioma, Malignant"
NCT05795595,Carcinoma
NCT06675175,"Renal Insufficiency, Chronic"
NCT06675175,Atherosclerosis
NCT04142970,"Renal Insufficiency, Chronic"
NCT06406205,Lupus Nephritis
NCT07323095,"Renal Insufficiency, Chronic"
NCT05732402,Lupus Nephritis
NCT05732402,"Glomerulonephritis, IGA"
NCT05732402,"Glomerulonephritis, Membranous"
NCT05732402,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT05732402,Microscopic Polyangiitis
NCT05732402,Granulomatosis with Polyangiitis
NCT05732402,Churg-Strauss Syndrome
NCT05611957,Renal Insufficiency
NCT07201129,Lupus Nephritis
NCT07201129,"Lupus Erythematosus, Systemic"
NCT07746895,Glomerulonephritis
NCT07746895,Rare Diseases
NCT07470177,"Polycystic Kidney, Autosomal Dominant"
NCT07293351,"Carcinoma, Renal Cell"
NCT06415214,Diabetic Nephropathies
NCT06415214,"Diabetes Mellitus, Type 2"
NCT07053800,Lupus Nephritis
NCT07053800,"Lupus Erythematosus, Systemic"
NCT05799287,"Glomerulonephritis, IGA"
NCT05799287,Autoimmune Diseases
NCT05799287,Immune System Diseases
NCT06058078,Lupus Nephritis
NCT05581004,Squamous Cell Carcinoma of Head and Neck
NCT05581004,Melanoma
NCT05581004,Esophageal Neoplasms
NCT05581004,Stomach Neoplasms
NCT05581004,Uterine Cervical Neoplasms
NCT05581004,Colorectal Neoplasms
NCT05581004,"Carcinoma, Transitional Cell"
NCT05581004,"Carcinoma, Renal Cell"
NCT05708950,Neoplasms
NCT05708950,Melanoma
NCT05708950,Carcinoma
NCT05708950,Sarcoma
NCT05708950,Lung Neoplasms
NCT05708950,Prostatic Neoplasms
NCT05708950,Breast Neoplasms
NCT05708950,Colonic Neoplasms
NCT05708950,Uterine Neoplasms
NCT05708950,Pancreatic Neoplasms
NCT05708950,Stomach Neoplasms
NCT05708950,Esophageal Neoplasms
NCT05708950,Thyroid Neoplasms
NCT05708950,Ovarian Neoplasms
NCT05708950,Kidney Neoplasms
NCT05708950,Head and Neck Neoplasms
NCT05656040,"Kidney Failure, Chronic"
NCT04646889,Renal Insufficiency
NCT06299163,Ovarian Neoplasms
NCT06299163,Fallopian Tube Neoplasms
NCT06299163,Endometrial Neoplasms
NCT06299163,Adenocarcinoma of Lung
NCT06299163,Triple Negative Breast Neoplasms
NCT06299163,Liposarcoma
NCT06299163,Leiomyosarcoma
NCT06299163,"Mesothelioma, Malignant"
NCT06299163,Melanoma
NCT06299163,"Carcinoma, Renal Cell"
NCT05086549,Diabetic Nephropathies
NCT05086549,Proteinuria
NCT05086549,Essential Hypertension
NCT07222917,"Renal Insufficiency, Chronic"
NCT07222917,Hypertension
NCT05407389,
NCT05861947,Recurrence
NCT05861947,"Carcinoma, Non-Small-Cell Lung"
NCT05861947,Stomach Neoplasms
NCT05861947,"Carcinoma, Transitional Cell"
NCT05861947,Kidney Neoplasms
NCT05861947,Colonic Neoplasms
NCT05861947,Esophageal Neoplasms
NCT05996835,Sepsis
NCT05996835,Acute Kidney Injury
NCT04340362,"Glomerulosclerosis, Focal Segmental"
NCT06047379,Astrocytoma
NCT06047379,Glioblastoma
NCT06047379,Brain Neoplasms
NCT06047379,Uterine Cervical Neoplasms
NCT06047379,Colorectal Neoplasms
NCT06047379,Esophageal Neoplasms
NCT06047379,Esophageal Squamous Cell Carcinoma
NCT06047379,Stomach Neoplasms
NCT06047379,Squamous Cell Carcinoma of Head and Neck
NCT06047379,Melanoma
NCT06047379,"Carcinoma, Merkel Cell"
NCT06047379,"Carcinoma, Non-Small-Cell Lung"
NCT06047379,"Carcinoma, Renal Cell"
NCT06047379,Small Cell Lung Carcinoma
NCT06047379,"Carcinoma, Squamous Cell"
NCT06047379,"Carcinoma, Transitional Cell"
NCT06047379,Central Nervous System Neoplasms
NCT06037031,Renal Insufficiency
NCT03606746,Renal Insufficiency
NCT05356403,"Renal Insufficiency, Chronic"
NCT05356403,Pruritus
NCT05356403,"Kidney Failure, Chronic"
NCT05433142,"Carcinoma, Renal Cell"
NCT05433142,Kidney Neoplasms
NCT05433142,Lung Neoplasms
NCT05433142,Colonic Neoplasms
NCT06712654,Hyperphosphatemia
NCT07363460,Lupus Nephritis
NCT04819490,Familial Hypophosphatemic Rickets
NCT05268289,Lupus Nephritis
NCT05268289,Proteinuria
NCT05268289,"Lupus Erythematosus, Systemic"
NCT07722585,"Renal Insufficiency, Chronic"
NCT06982040,"Glomerulonephritis, IGA"
NCT04626518,"Carcinoma, Renal Cell"
NCT04626518,"Parkinson Disease 4, Autosomal Dominant Lewy Body"
NCT05363280,Small Cell Lung Carcinoma
NCT05363280,"Carcinoma, Renal Cell"
NCT05363280,"Carcinoma, Non-Small-Cell Lung"
NCT05286853,"Diabetes Mellitus, Type 2"
NCT05286853,"Renal Insufficiency, Chronic"
NCT04534439,Diabetic Nephropathies
NCT04534439,"Diabetes Mellitus, Type 2"
NCT07015983,"Lupus Erythematosus, Systemic"
NCT07015983,Lupus Nephritis
NCT05914259,"Renal Insufficiency, Chronic"
NCT05696613,Kidney Diseases
NCT05696613,Nephritis
NCT05136456,
NCT06690242,"Hyperparathyroidism, Secondary"
NCT05721222,"Carcinoma, Renal Cell"
NCT05721222,Nasopharyngeal Carcinoma
NCT05721222,"Lymphoma, Non-Hodgkin"
NCT04755088,Renal Insufficiency
NCT05001269,"Hyperoxaluria, Primary"
NCT05001269,Primary hyperoxaluria type 1
NCT05001269,Primary hyperoxaluria type 2
NCT05673603,Renal Insufficiency
NCT05182840,"Renal Insufficiency, Chronic"
NCT07231679,"Renal Insufficiency, Chronic"
NCT05797610,"Glomerulonephritis, IGA"
NCT05758896,Acute Kidney Injury
NCT05918523,Diabetic Nephropathies
NCT05918523,"Renal Insufficiency, Chronic"
NCT05936138,Renal Insufficiency
NCT07305974,"Glomerulonephritis, IGA"
NCT04573920,"Glomerulonephritis, IGA"
NCT04573920,"Glomerulosclerosis, Focal Segmental"
NCT04573920,"Nephritis, Hereditary"
NCT04573920,Diabetic Nephropathies
NCT03673748,Lupus Nephritis
NCT03673748,Autoimmune Diseases
NCT03673748,"Lupus Erythematosus, Systemic"
NCT05232864,Lupus Nephritis
NCT05293704,
NCT06983028,Nephrotic Syndrome
NCT06983028,"Macular dystrophy, corneal type 1"
NCT06983028,"Glomerulonephritis, IGA"
NCT06983028,Glomerulonephritis
NCT06983028,Nephritis
NCT06983028,Autoimmune Diseases
NCT06983028,Immune System Diseases
NCT06983028,Kidney Diseases
NCT04272034,"Carcinoma, Transitional Cell"
NCT04272034,Uterine Cervical Neoplasms
NCT04272034,Esophageal Squamous Cell Carcinoma
NCT04272034,"Carcinoma, Merkel Cell"
NCT04272034,Small Cell Lung Carcinoma
NCT04272034,Mesothelioma
NCT04272034,Nasopharyngeal Carcinoma
NCT04272034,"Carcinoma, Basal Cell"
NCT04272034,Neoplasm Metastasis
NCT04272034,"Carcinoma, Renal Cell"
NCT04272034,Endometrial Neoplasms
NCT04272034,Anus Neoplasms
NCT05731804,Renal Insufficiency
NCT05491642,"Renal Insufficiency, Chronic"
NCT05491642,Hypertension
NCT04518046,"Carcinoma, Renal Cell"
NCT05360680,Colorectal Neoplasms
NCT05360680,Stomach Neoplasms
NCT05360680,Pancreatic Neoplasms
NCT05360680,Ovarian Neoplasms
NCT05360680,Wilms Tumor
NCT05282966,"Rejection, Psychology"
NCT05282966,Kidney Diseases
NCT07623369,"Carcinoma, Non-Small-Cell Lung"
NCT07623369,"Carcinoma, Hepatocellular"
NCT07623369,Colorectal Neoplasms
NCT07623369,Squamous Cell Carcinoma of Head and Neck
NCT07623369,"Carcinoma, Renal Cell"
NCT07623369,Endometrial Neoplasms
NCT07623369,Uterine Cervical Neoplasms
NCT07623369,Small Cell Lung Carcinoma
NCT07623369,Triple Negative Breast Neoplasms
NCT07623369,"Carcinoma, Transitional Cell"
NCT07623369,Ovarian Neoplasms
NCT06742762,Renal Insufficiency
NCT04908462,"Polycystic Kidney, Autosomal Dominant"
NCT05962788,Lupus Nephritis
NCT05096182,"Renal Insufficiency, Chronic"
NCT06559527,"Diabetes Mellitus, Type 2"
NCT06559527,Obesity
NCT06559527,Overweight
NCT04555486,"Hyperoxaluria, Primary"
NCT06925542,"Lupus Erythematosus, Systemic"
NCT06925542,Lupus Nephritis
NCT06925542,"Scleroderma, Systemic"
NCT06925542,Myositis
NCT06925542,"Scleroderma, Diffuse"
NCT06742723,"Renal Insufficiency, Chronic"
NCT06742723,Hypertension
NCT06763146,"Renal Insufficiency, Chronic"
NCT06763146,"Diabetes Mellitus, Type 2"
NCT07251075,"Renal Insufficiency, Chronic"
NCT07251075,Acute Kidney Injury
NCT06851845,Kidney Diseases
NCT07489495,"Carcinoma, Renal Cell"
NCT06287073,"Renal Insufficiency, Chronic"
NCT05161936,Kidney Calculi
NCT05774392,"Renal Insufficiency, Chronic"
NCT05774392,"Kidney Failure, Chronic"
NCT06764771,Colorectal Neoplasms
NCT06764771,"Carcinoma, Renal Cell"
NCT06764771,"Carcinoma, Non-Small-Cell Lung"
NCT06764771,Neoplasms
NCT06790498,Diabetic Nephropathies
NCT06790498,"Renal Insufficiency, Chronic"
NCT05323136,Acute Coronary Syndrome
NCT06606093,
NCT06818136,Hematuria
NCT05013099,Melanoma
NCT05013099,"Carcinoma, Merkel Cell"
NCT05013099,"Carcinoma, Renal Cell"
NCT05013099,"Carcinoma, Non-Small-Cell Lung"
NCT07084909,"Carcinoma, Renal Cell"
NCT07084909,Kidney Neoplasms
NCT05679401,Anti-Glomerular Basement Membrane Disease
NCT05679401,Rapidly progressive glomerulonephritis with pulmonary hemorrhage
NCT05462119,Hyperkalemia
NCT04248439,Fanconi Syndrome
NCT04248439,Anemia
NCT04248439,Bone Marrow Failure Disorders
NCT06557265,Lupus Nephritis
NCT06248567,Renal Insufficiency
NCT06016036,
NCT04905212,"Glomerulonephritis, IGA"
NCT05711381,Renal Insufficiency
NCT05309200,Fibrosis
NCT05309200,Ascites
NCT05309200,Hepatorenal Syndrome
NCT05309200,Acute Kidney Injury
NCT07607600,Familial Hypophosphatemic Rickets
NCT04913337,Mesothelioma
NCT04913337,Glioblastoma
NCT04913337,"Carcinoma, Renal Cell"
NCT04913337,"Carcinoma, Non-Small-Cell Lung"
NCT04913337,Melanoma
NCT04913337,Stomach Neoplasms
NCT04913337,Squamous Cell Carcinoma of Head and Neck
NCT04913337,Cholangiocarcinoma
NCT04913337,Breast Neoplasms
NCT04913337,Ovarian Neoplasms
NCT04913337,Uterine Cervical Neoplasms
NCT04913337,Colorectal Neoplasms
NCT04913337,Esophageal Neoplasms
NCT06933472,Hyperphosphatemia
NCT06933472,"Renal Insufficiency, Chronic"
NCT07172802,Neoplasm Metastasis
NCT07172802,"Carcinoma, Non-Small-Cell Lung"
NCT07172802,Squamous Cell Carcinoma of Head and Neck
NCT07172802,Pancreatic Neoplasms
NCT07172802,"Carcinoma, Renal Cell"
NCT05379829,"Renal Insufficiency, Chronic"
NCT06858319,Kidney Diseases
NCT06858319,"Renal Insufficiency, Chronic"
NCT06858319,Urologic Diseases
NCT06858319,Glomerulonephritis
NCT06858319,"Glomerulonephritis, IGA"
NCT06858319,Female Urogenital Diseases
NCT06858319,Female Urogenital Diseases and Pregnancy Complications
NCT06858319,Urogenital Diseases
NCT06858319,Male Urogenital Diseases
NCT06858319,Nephritis
NCT06858319,Autoimmune Diseases
NCT06858319,Immune System Diseases
NCT04627831,
NCT04566653,"Renal Insufficiency, Chronic"
NCT04566653,Hyperkalemia
NCT06598631,"Renal Insufficiency, Chronic"
NCT07161843,Acute Kidney Injury
NCT07161843,Kidney Cortex Necrosis
NCT06942923,Atherosclerosis
NCT06942923,"Renal Insufficiency, Chronic"
NCT06942923,"Diabetes Mellitus, Type 2"
NCT06942923,Obesity
NCT07160829,Atherosclerosis
NCT07160829,Heart Failure
NCT07160829,"Renal Insufficiency, Chronic"
NCT05783622,"Carcinoma, Non-Small-Cell Lung"
NCT05783622,"Carcinoma, Renal Cell"
NCT05783622,Squamous Cell Carcinoma of Head and Neck
NCT05783622,Colorectal Neoplasms
NCT05783622,Small Cell Lung Carcinoma
NCT05783622,Triple Negative Breast Neoplasms
NCT05277051,Neoplasms
NCT05277051,Neoplasm Metastasis
NCT05277051,Squamous Cell Carcinoma of Head and Neck
NCT05277051,"Carcinoma, Non-Small-Cell Lung"
NCT05277051,Breast Neoplasms
NCT05277051,"Carcinoma, Renal Cell"
NCT05277051,Stomach Neoplasms
NCT05277051,Colorectal Neoplasms
NCT05277051,Endometrial Neoplasms
NCT06468826,"Kidney Failure, Chronic"
NCT05832931,"Hyperparathyroidism, Secondary"
NCT05832931,"Kidney Failure, Chronic"
NCT06487845,"Renal Insufficiency, Chronic"
NCT07268638,"Glomerulosclerosis, Focal Segmental"
NCT07268638,"Renal Insufficiency, Chronic"
NCT07268638,Proteinuria
NCT04096313,Diabetes Mellitus
NCT04096313,Kidney Diseases
NCT04096313,Metabolic Diseases
NCT06454110,"Glomerulonephritis, IGA"
NCT07234474,
NCT07450820,"Renal Insufficiency, Chronic"
NCT04817774,"Kidney Failure, Chronic"
NCT05661955,"Carcinoma, Transitional Cell"
NCT05661955,"Carcinoma, Renal Cell"
NCT05661955,Melanoma
NCT05067127,"Glomerulonephritis, Membranoproliferative"
NCT07134335,Obesity
NCT07134335,Overweight
NCT07134335,"Renal Insufficiency, Chronic"
NCT05847920,"Glomerulonephritis, IGA"
NCT05515367,"Renal Insufficiency, Chronic"
NCT05891171,Urinary Bladder Neoplasms
NCT05891171,Uterine Cervical Neoplasms
NCT05891171,Esophageal Neoplasms
NCT05891171,Stomach Neoplasms
NCT05891171,Squamous Cell Carcinoma of Head and Neck
NCT05891171,"Carcinoma, Non-Small-Cell Lung"
NCT05891171,Ovarian Neoplasms
NCT05891171,"Carcinoma, Renal Cell"
NCT05891171,Triple Negative Breast Neoplasms
NCT04960514,Diabetic Nephropathies
NCT04960514,"Renal Insufficiency, Chronic"
NCT04960514,"Lymphoma, Follicular"
NCT05795140,Atypical Hemolytic Uremic Syndrome
NCT05795140,Thrombotic Microangiopathies
NCT05795140,"Glomerulonephritis, Membranoproliferative"
NCT06318676,Renal Insufficiency
NCT06318676,"Renal Insufficiency, Chronic"
NCT06318676,"Kidney Failure, Chronic"
NCT05526157,"Renal Insufficiency, Chronic"
NCT05526157,"Diabetes Mellitus, Type 2"
NCT05769595,"Kidney Failure, Chronic"
NCT04152200,Primary hyperoxaluria type 1
NCT04152200,"Hyperoxaluria, Primary"
NCT04152200,Hyperoxaluria
NCT04704219,"Carcinoma, Renal Cell"
NCT04704219,"Parkinson Disease 4, Autosomal Dominant Lewy Body"
NCT05858736,Melanoma
NCT05858736,"Carcinoma, Non-Small-Cell Lung"
NCT05858736,Squamous Cell Carcinoma of Head and Neck
NCT05858736,Fallopian Tube Neoplasms
NCT05858736,Endometrial Neoplasms
NCT05858736,Uterine Cervical Neoplasms
NCT05858736,"Carcinoma, Renal Cell"
NCT05858736,Urinary Bladder Neoplasms
NCT05858736,Esophageal Neoplasms
NCT05858736,Stomach Neoplasms
NCT05858736,Colorectal Neoplasms
NCT05858736,Anus Neoplasms
NCT05858736,"Carcinoma, Hepatocellular"
NCT05858736,Bile Duct Neoplasms
NCT07499700,"Nephrosis, Lipoid"
NCT07499700,"Glomerulosclerosis, Focal Segmental"
NCT06397872,Renal Insufficiency
NCT06747247,"Hyperparathyroidism, Secondary"
NCT04147871,Cystinuria
NCT07606352,
NCT04440943,"Carcinoma, Non-Small-Cell Lung"
NCT04440943,Breast Neoplasms
NCT04440943,Stomach Neoplasms
NCT04440943,"Carcinoma, Renal Cell"
NCT04440943,Ovarian Neoplasms
NCT04440943,Fallopian Tube Neoplasms
NCT04440943,Cholangiocarcinoma
NCT04440943,Esophageal Neoplasms
NCT04440943,Liver Neoplasms
NCT04440943,Head and Neck Neoplasms
NCT05024214,"Carcinoma, Non-Small-Cell Lung"
NCT05024214,"Carcinoma, Renal Cell"
NCT05024214,"Carcinoma, Hepatocellular"
NCT04885647,Anemia
NCT04885647,"Renal Insufficiency, Chronic"
NCT04743804,Thrombotic Microangiopathies
NCT04743804,Acute Kidney Injury
NCT04456816,
NCT04637204,"Carcinoma, Renal Cell"
NCT06036758,Acute Kidney Injury
NCT04991740,Neoplasms
NCT04991740,Kidney Neoplasms
NCT04991740,Ovarian Neoplasms
NCT04991740,Colorectal Neoplasms
NCT06582017,Ovarian Neoplasms
NCT06582017,Pancreatic Neoplasms
NCT06582017,"Carcinoma, Transitional Cell"
NCT06582017,"Carcinoma, Renal Cell"
NCT06582017,"Carcinoma, Hepatocellular"
NCT06582017,Gastrointestinal Neoplasms
NCT06582017,Lung Neoplasms
NCT06582017,Prostatic Neoplasms
NCT06582017,Breast Neoplasms
NCT07348718,Diabetic Nephropathies
NCT07348718,"Renal Insufficiency, Chronic"
NCT07348718,"Diabetes Mellitus, Type 2"
NCT07348718,Albuminuria
NCT04476849,Renal Insufficiency
NCT06975787,Lupus Nephritis
NCT06975787,"Lupus Erythematosus, Systemic"
NCT06185660,Hyperkalemia
NCT06470191,
NCT05759923,Pancreatic Neoplasms
NCT05759923,Colorectal Neoplasms
NCT05759923,"Carcinoma, Renal Cell"
NCT05759923,Ovarian Neoplasms
NCT05759923,Kidney Neoplasms
NCT07024680,"Carcinoma, Renal Cell"
NCT05114668,Neoplasms
NCT05114668,Neoplasm Metastasis
NCT05114668,"Carcinoma, Renal Cell"
NCT05114668,Sarcoma
NCT06797518,"Glomerulonephritis, IGA"
NCT06285097,Neoplasms
NCT06285097,"Carcinoma, Non-Small-Cell Lung"
NCT06285097,Melanoma
NCT06285097,Squamous Cell Carcinoma of Head and Neck
NCT06285097,"Carcinoma, Renal Cell"
NCT06285097,"Carcinoma, Transitional Cell"
NCT06285097,Colorectal Neoplasms
NCT06285097,Ovarian Neoplasms
NCT04523727,Hyperphosphatemia
NCT04523727,"Renal Insufficiency, Chronic"
NCT05429073,"Polycystic Kidney, Autosomal Dominant"
NCT05104905,"Carcinoma, Renal Cell"
NCT05104905,Colonic Neoplasms
NCT06546553,Neoplasms
NCT06546553,"Carcinoma, Non-Small-Cell Lung"
NCT06546553,Squamous Cell Carcinoma of Head and Neck
NCT06546553,"Carcinoma, Renal Cell"
NCT06546553,Colorectal Neoplasms
NCT06546553,Ovarian Neoplasms
NCT06546553,Neoplasm Metastasis
NCT06546553,Kidney Neoplasms
NCT06546553,Rectal Diseases
NCT06546553,Melanoma
NCT07146854,"Kidney Failure, Chronic"
NCT07553494,"Glomerulonephritis, IGA"
NCT05789069,"Carcinoma, Renal Cell"
NCT05789069,Melanoma
NCT05789069,"Carcinoma, Non-Small-Cell Lung"
NCT05789069,Stomach Neoplasms
NCT05789069,Colorectal Neoplasms
NCT06794996,
NCT06034860,"Carcinoma, Non-Small-Cell Lung"
NCT06034860,"Carcinoma, Hepatocellular"
NCT06034860,Melanoma
NCT06034860,"Carcinoma, Renal Cell"
NCT06034860,Turcot syndrome
NCT06034860,Mesothelioma
NCT06034860,Esophageal Squamous Cell Carcinoma
NCT06034860,Squamous Cell Carcinoma of Head and Neck
NCT06034860,"Carcinoma, Transitional Cell"
NCT06034860,Uterine Cervical Neoplasms
NCT05843305,"Carcinoma, Renal Cell"
NCT05843305,von Hippel-Lindau Disease
NCT05873686,"Carcinoma, Non-Small-Cell Lung"
NCT05873686,Kidney Neoplasms
NCT05873686,Mesothelioma
NCT05873686,Carcinoma
NCT05873686,Neoplasms
NCT05873686,Adenocarcinoma
NCT05038488,COVID-19
NCT05038488,Acute Kidney Injury
NCT06010875,"Carcinoma, Renal Cell"
NCT06010875,Ovarian Neoplasms
NCT06010875,Uterine Cervical Neoplasms
NCT06010875,Neoplasm Metastasis
NCT05468749,Renal Insufficiency
NCT06740526,"Glomerulonephritis, IGA"
NCT06071143,"Renal Insufficiency, Chronic"
NCT06586216,COVID-19
NCT06586216,Renal Insufficiency
NCT06496217,Renal Insufficiency
NCT04716231,"Glomerulonephritis, IGA"
NCT06716853,"Carcinoma, Renal Cell"
NCT04471337,"Urinary Bladder, Overactive"
NCT04471337,"Kidney Failure, Chronic"
NCT04256629,
NCT05524051,Acute Kidney Injury
NCT07463053,"Polycystic Kidney, Autosomal Dominant"
NCT07115745,Autoimmune Diseases
NCT07115745,"Lupus Erythematosus, Systemic"
NCT07115745,Myositis
NCT07115745,"Scleroderma, Systemic"
NCT07115745,"Arthritis, Rheumatoid"
NCT07115745,Musculoskeletal Diseases
NCT07115745,"Scleroderma, Diffuse"
NCT07115745,Sclerosis
NCT07115745,Skin Diseases
NCT07115745,Connective Tissue Diseases
NCT07115745,Lupus Nephritis
NCT07115745,Polymyositis
NCT07115745,Dermatomyositis
NCT07211685,"Nephritis, Hereditary"
NCT04445181,
NCT07758608,Renal Insufficiency
NCT07541287,"Glomerulonephritis, IGA"
NCT07541287,Glomerulonephritis
NCT07541287,Nephritis
NCT07541287,Kidney Diseases
NCT07541287,Urologic Diseases
NCT07541287,Urogenital Diseases
NCT07541287,Autoimmune Diseases
NCT07541287,Immune System Diseases
NCT07541287,Proteinuria
NCT05282030,Renal Insufficiency
NCT05865171,Renal Insufficiency
NCT04472663,Kidney Neoplasms
NCT05176483,"Carcinoma, Renal Cell"
NCT05176483,"Carcinoma, Transitional Cell"
NCT05176483,"Carcinoma, Hepatocellular"
NCT05176483,"Carcinoma, Non-Small-Cell Lung"
